Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,65.07023226829514,65.07023226829514,65.07023226829514,65.07023226829514,65.99114316951405,65.99114316951405,66.04826977293007,66.04826977293007,66.63899035430188,66.63899035430188,67.20731218954631,67.20731218954631,67.20731218954631,67.20731218954631,67.20731218954631,67.20731218954631,67.69344435167149,68.24126169719966,68.24126169719966,68.24126169719966,68.4021137165349,68.4021137165349,68.4021137165349,68.4021137165349,68.4021137165349,71.25551456525915,71.25551456525915,71.25551456525915,73.00021091324516,73.73943362581743,73.73943362581743,73.73943362581743,73.73943362581743,73.73943362581743,73.73943362581743,73.73943362581743,74.29590528282081,74.29590528282081,74.29590528282081,74.29590528282081
11,73.70111768761826,73.70111768761826,73.70111768761826,73.70111768761826,73.70111768761826,73.70111768761826,73.89959682531577,73.89959682531577,74.30917577206445,74.30917577206445,74.30917577206445,74.30917577206445,74.30917577206445,74.30917577206445,74.30917577206445,74.30917577206445,74.34312151482828,74.34312151482828,74.34312151482828,74.34312151482828,74.43097102658402,76.177241569078,77.06827587776468,77.06827587776468,77.06827587776468,78.12786616802342,78.12786616802342,78.12786616802342,80.33753845653678,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569
12,80.00927865697625,80.00927865697625,80.00927865697625,80.00927865697625,80.00927865697625,80.00927865697625,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.4449813324569,80.45982833663314,85.68745293106412,85.68745293106412,85.68745293106412,85.68745293106412,85.68745293106412,85.68745293106412,85.68745293106412,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226,86.48868564668226
13,86.31743962633423,86.31743962633423,86.31743962633423,86.31743962633423,86.31743962633423,86.31743962633423,87.60041466463271,87.60041466463271,87.60041466463271,87.60041466463271,87.60041466463271,88.13265425119006,88.49830475003196,88.49830475003196,88.49830475003196,88.49830475003196,88.49830475003196,88.49830475003196,88.49830475003196,88.49830475003196,88.49830475003196,92.62560059569222,92.62560059569222,92.62560059569222,92.62560059569222,92.62560059569222,92.62560059569222,92.62560059569222,94.67839216917699,94.67839216917699,94.67839216917699,94.67839216917699,94.75584799680851,94.75584799680851,94.75584799680851,94.75584799680851,94.75584799680851,94.75584799680851,94.75584799680851,94.75584799680851
14,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,93.56327577477921,95.22896771463606,95.6001683325501,95.6001683325501,95.6001683325501,95.6001683325501,97.87652723233059,97.87652723233059,97.87652723233059,97.87652723233059,97.87652723233059,99.52613688492572,99.52613688492572,99.52613688492572,99.52613688492572,99.52613688492572,99.52613688492572,99.52613688492572,102.28797319796915,102.28797319796915,102.28797319796915,102.28797319796915,102.28797319796915,102.28797319796915,102.28797319796915,102.28797319796915,102.31483771874393,102.31483771874393,102.31483771874393,102.32528117808205
15,101.27325029288343,101.27325029288343,101.27325029288343,101.27325029288343,101.27325029288343,101.27325029288343,101.31499521796967,101.31499521796967,101.31499521796967,101.31499521796967,101.31499521796967,102.32528117808205,103.59491955650053,103.59491955650053,103.59491955650053,104.63890380120954,106.01234032250207,106.01234032250207,106.01234032250207,106.01234032250207,107.5732874632105,107.5732874632105,107.5732874632105,107.5732874632105,107.5732874632105,107.77295880824283,107.77295880824283,107.77295880824283,109.13535974447882,109.13535974447882,109.13535974447882,109.13535974447882,109.13535974447882,109.13535974447882,109.13535974447882,109.13535974447882,109.42159464152805,109.42159464152805,109.42159464152805,109.42159464152805
16,108.3811895651168,108.3811895651168,108.3811895651168,108.3811895651168,108.3811895651168,108.3811895651168,108.3811895651168,108.3811895651168,109.60998639053184,109.60998639053184,109.66300077217477,110.0129540968152,111.74076738372767,111.74076738372767,111.74076738372767,111.74076738372767,112.79218456431164,112.79218456431164,112.79218456431164,112.79218456431164,113.70811562778461,113.70811562778461,113.70811562778461,113.70811562778461,113.70811562778461,113.70811562778461,113.70811562778461,113.70811562778461,115.73895453344129,119.41167401702435,116.98058436346346,116.98058436346346,116.98058436346346,116.98058436346346,116.98058436346346,116.98058436346346,116.98058436346346,116.98058436346346,116.98058436346346,117.70062701554836
17,115.94097903918392,115.94097903918392,115.94097903918392,115.94097903918392,117.1092675602612,117.1092675602612,117.1092675602612,117.1092675602612,117.1092675602612,117.1092675602612,117.1092675602612,117.1092675602612,120.25001323030217,120.25001323030217,120.25001323030217,120.25001323030217,120.25001323030217,120.25001323030217,120.25001323030217,120.25001323030217,121.65302415925798,121.65302415925798,121.65302415925798,122.37427778901437,122.37427778901437,122.64217271137815,122.64217271137815,122.64217271137815,123.07628207673292,127.63272543506079,124.2055810237072,124.2055810237072,124.2055810237072,124.2055810237072,124.2055810237072,124.2055810237072,124.2055810237072,124.2055810237072,124.2055810237072,127.7078418962927
18,123.41742852961919,123.41742852961919,123.41742852961919,123.41742852961919,123.41742852961919,123.41742852961919,124.264700892437,124.264700892437,124.264700892437,124.264700892437,124.264700892437,124.79694047899436,127.6818814693071,127.6818814693071,127.6818814693071,127.6818814693071,127.6818814693071,127.6818814693071,127.6818814693071,127.6818814693071,127.6818814693071,128.5643936184642,128.5643936184642,128.5643936184642,128.5643936184642,129.72558949897717,129.72558949897717,129.72558949897717,129.72558949897717,133.7107387793562,131.4201342246128,131.4201342246128,131.4201342246128,131.4201342246128,131.4201342246128,131.4201342246128,131.4201342246128,131.4201342246128,131.4201342246128,134.75450944791405
19,129.72558949897717,129.72558949897717,129.72558949897717,133.72623235789254,129.72558949897717,129.72558949897717,130.2275620025835,130.2275620025835,130.2275620025835,130.2275620025835,130.2275620025835,132.48461339772751,135.26987721395042,135.26987721395042,135.26987721395042,135.26987721395042,135.26987721395042,135.992532613804,135.992532613804,135.992532613804,135.992532613804,135.992532613804,135.992532613804,135.992532613804,135.992532613804,136.03375046833517,136.03375046833517,136.03375046833517,136.03375046833517,142.63734525729762,138.79087009485806,138.79087009485806,139.6369980804244,139.6369980804244,139.6369980804244,139.6369980804244,139.73502291874178,139.73502291874178,139.73502291874178,142.63734525729762
20,137.4355640170814,137.4355640170814,137.4355640170814,142.37174079646854,137.4355640170814,137.4355640170814,138.37922452071865,138.37922452071865,138.37922452071865,138.52255317514567,138.57556755678863,140.17228631646066,142.37174079646854,142.37174079646854,142.37174079646854,142.37174079646854,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,142.63734525729762,149.24094004626008,146.9805766173528,146.9805766173528,147.853861936236,147.853861936236,147.853861936236,147.853861936236,147.8599592351938,147.8599592351938,147.8599592351938,149.24094004626008
21,145.1455385351856,145.1455385351856,145.1455385351856,149.2442766819841,145.1455385351856,145.1455385351856,146.81754434770784,146.81754434770784,146.81754434770784,146.81754434770784,147.5198592220084,147.8599592351938,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,149.97467280058925,156.11681256749966,154.70124848274568,154.70124848274568,154.70124848274568,154.70124848274568,154.70124848274568,154.70124848274568,155.54763215392694,155.54763215392694,155.54763215392694,156.11681256749966
22,151.68198540245953,151.68198540245953,152.1546062789167,156.07653261821787,152.1546062789167,152.1546062789167,154.2281466369216,154.2281466369216,154.2281466369216,154.47445927622678,155.54763215392694,155.54763215392694,156.07653261821787,156.07653261821787,156.07653261821787,156.07653261821787,159.83906726862554,156.07653261821787,156.07653261821787,156.07653261821787,158.01314921398807,158.21843226973346,158.21843226973346,158.21843226973346,158.21843226973346,158.21843226973346,158.21843226973346,158.21843226973346,158.21843226973346,164.3378639855361,162.1783924358465,162.1783924358465,162.1783924358465,162.1783924358465,162.1783924358465,162.1783924358465,162.1783924358465,162.1783924358465,162.1783924358465,166.0516256273869
23,158.94470414387501,158.94470414387501,160.56548757139402,163.5343612842084,160.56548757139402,160.56548757139402,161.51049326407343,161.51049326407343,161.51049326407343,161.51049326407343,161.51049326407343,162.64394561737294,163.5343612842084,163.5343612842084,163.5343612842084,163.5343612842084,167.47335437421992,163.5343612842084,163.5343612842084,163.5343612842084,164.8220270586959,164.8220270586959,164.8220270586959,164.8220270586959,164.8220270586959,164.8220270586959,164.8220270586959,164.8220270586959,164.8220270586959,171.42562184765836,169.02577898235617,169.02577898235617,169.02577898235617,169.02577898235617,169.02577898235617,169.02577898235617,169.74025908081893,169.74025908081893,169.74025908081893,175.87316552886585
24,166.2074228852905,166.2074228852905,167.5745553151251,169.9906009046794,167.5745553151251,167.5745553151251,169.8054844366356,169.8054844366356,169.8054844366356,169.8054844366356,169.9906009046794,169.9906009046794,169.9906009046794,169.9906009046794,169.9906009046794,169.9906009046794,174.5836230588562,170.9921899501989,170.9921899501989,170.9921899501989,171.42562184765836,171.42562184765836,171.42562184765836,171.42562184765836,171.42562184765836,171.42562184765836,171.42562184765836,171.42562184765836,171.42562184765836,178.02921663662082,175.87316552886585,175.87316552886585,175.87316552886585,175.87316552886585,175.87316552886585,175.87316552886585,176.44684052515044,176.44684052515044,176.44684052515044,182.72055207537554
25,173.47014162670598,173.47014162670598,174.5836230588562,176.99802695587033,174.5836230588562,174.5836230588562,176.99802695587033,176.99802695587033,176.99802695587033,176.99802695587033,176.99802695587033,176.99802695587033,176.99802695587033,176.99802695587033,177.09246448719756,177.09246448719756,181.5926908025873,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,178.02921663662082,184.63281142558327,183.4052907300265,183.4052907300265,183.4052907300265,183.4052907300265,183.4052907300265,183.4052907300265,184.00545300706125,184.00545300706125,184.00545300706125,190.93741593118716
26,180.73286036812146,180.73286036812146,182.96088806601682,182.96088806601682,182.96088806601682,182.96088806601682,182.96088806601682,182.96088806601682,182.96088806601682,182.96088806601682,182.96088806601682,184.09434041931632,184.72794698111983,184.72794698111983,184.72794698111983,184.72794698111983,188.9237491761633,184.72794698111983,184.72794698111983,184.72794698111983,184.72794698111983,184.83834404901563,184.83834404901563,184.83834404901563,184.83834404901563,186.51833010372619,186.51833010372619,187.56774244289994,187.56774244289994,191.42667732561884,190.2526772765362,190.2526772765362,190.2526772765362,190.2526772765362,190.2526772765362,190.2526772765362,191.19065388276232,191.19065388276232,191.19065388276232,198.74964360469775
27,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,188.9237491761633,190.75680429116895,190.75680429116895,190.75680429116895,190.75680429116895,190.75680429116895,194.8866102863098,190.75680429116895,190.75680429116895,192.18577564711035,190.75680429116895,191.02845987846547,191.02845987846547,191.02845987846547,191.02845987846547,194.4400940456642,194.4400940456642,194.4400940456642,194.8866102863098,199.64360431310087,196.78566160121807,196.78566160121807,196.78566160121807,196.78566160121807,196.78566160121807,196.78566160121807,198.74964360469775,198.74964360469775,198.74964360469775,206.30863332663318
28,195.9328169198944,195.9328169198944,195.9328169198944,195.9328169198944,195.9328169198944,195.9328169198944,196.67546861935378,196.67546861935378,196.67546861935378,196.67546861935378,196.67546861935378,197.85311775461494,198.45659887380526,200.10003902609014,198.45659887380526,198.45659887380526,202.9418846636255,198.45659887380526,198.45659887380526,200.9995731614628,198.45659887380526,198.45659887380526,198.45659887380526,198.45659887380526,198.45659887380526,201.9996808087049,201.9996808087049,201.9996808087049,202.9418846636255,207.8646557311373,204.94943121806094,204.94943121806094,204.94943121806094,204.94943121806094,204.94943121806094,204.94943121806094,208.86097722918177,208.86097722918177,209.44327376101134,216.08570714917374
29,203.49260639396152,203.49260639396152,203.49260639396152,203.49260639396152,204.38076206588553,204.38076206588553,204.38076206588553,204.38076206588553,204.38076206588553,204.38076206588553,204.38076206588553,204.38076206588553,204.38076206588553,207.1014329790914,204.38076206588553,204.38076206588553,209.54547945258795,204.38076206588553,204.38076206588553,207.1014329790914,205.45421394109405,205.45421394109405,206.40150740527864,207.12276103503504,207.12276103503504,209.54547945258795,209.54547945258795,209.54547945258795,209.54547945258795,216.1490742415504,212.45182900838284,212.45182900838284,212.45182900838284,212.45182900838284,212.45182900838284,212.45182900838284,216.1490742415504,216.1490742415504,216.1490742415504,223.70806396348584
30,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,210.34362317603205,212.06843498461868,212.37551328983596,213.88127722090098,212.37551328983596,213.22934179363716,216.30648428617855,213.22934179363716,213.22934179363716,213.88127722090098,213.22934179363716,213.22934179363716,215.78892319626482,215.78892319626482,215.78892319626482,216.30648428617855,216.30648428617855,219.16677169645791,216.30648428617855,225.48261297184334,219.9839542095435,219.9839542095435,219.9839542095435,219.9839542095435,219.9839542095435,219.9839542095435,225.48261297184334,225.48261297184334,225.56733534120258,232.91864846126546
31,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,217.49905650820787,218.57335749886028,218.57335749886028,221.3391058868915,218.57335749886028,218.57335749886028,223.64381182947017,220.22695686092595,220.22695686092595,221.3391058868915,220.22695686092595,220.22695686092595,223.64381182947017,223.64381182947017,223.64381182947017,223.64381182947017,223.64381182947017,226.7263584594986,223.64381182947017,234.2859452225393,226.83134075605318,226.83134075605318,226.83134075605318,226.83134075605318,226.83134075605318,226.83134075605318,233.67872730256286,233.67872730256286,233.67872730256286,242.9665588224796
32,225.2090310263121,225.2090310263121,225.2090310263121,225.2090310263121,225.2090310263121,225.2090310263121,225.650719026343,225.650719026343,225.650719026343,225.66967096230627,225.66967096230627,225.66967096230627,227.59556023987489,230.24740661843262,227.59556023987489,227.59556023987489,230.24740661843262,227.59556023987489,227.59556023987489,230.24740661843262,227.59556023987489,228.77959749872338,230.24740661843262,230.24740661843262,230.24740661843262,230.24740661843262,230.24740661843262,234.96416361882382,230.24740661843262,244.56225949508485,234.96416361882382,234.96416361882382,234.96416361882382,234.96416361882382,234.96416361882382,234.96416361882382,242.24991174569,242.74951496888536,242.74951496888536,251.33981745682473
33,232.08156691182765,232.08156691182765,232.08156691182765,232.08156691182765,232.22881818346744,232.22881818346744,232.22881818346744,232.22881818346744,232.22881818346744,232.22881818346744,232.22881818346744,233.3573438810394,234.96416361882382,237.0766027886116,234.96416361882382,234.96416361882382,237.0766027886116,234.96416361882382,234.96416361882382,238.7879654046286,234.96416361882382,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,241.8115501653335,238.7879654046286,254.1534861494607,241.8115501653335,241.8115501653335,241.8115501653335,241.8115501653335,241.8115501653335,241.8115501653335,251.06440366301433,251.06440366301433,251.06440366301433,262.2250536814734
34,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,238.7879654046286,240.4536573444854,241.66289396332283,245.34711262578978,241.66289396332283,241.66289396332283,245.34711262578978,241.66289396332283,241.66289396332283,245.34711262578978,241.66289396332283,245.34711262578978,245.34711262578978,245.34711262578978,245.34711262578978,245.34711262578978,245.34711262578978,250.02841402114512,245.34711262578978,262.3745375674971,250.02841402114512,250.02841402114512,250.02841402114512,250.02841402114512,250.02841402114512,250.02841402114512,260.4927065504542,261.9535321816894,262.40288824591744,270.59558898553354
35,245.0961263739866,245.0961263739866,245.0961263739866,245.0961263739866,245.0961263739866,245.0961263739866,246.93962792276375,246.93962792276375,246.93962792276375,247.08295657719077,247.5499708079314,247.5499708079314,248.11913358379385,251.5372284552396,248.11913358379385,248.11913358379385,251.5372284552396,251.04111644562147,251.04111644562147,251.5372284552396,251.04111644562147,251.5372284552396,251.5372284552396,251.5372284552396,251.5372284552396,254.57537320426488,254.57537320426488,257.3991498913904,254.57537320426488,269.96187796785284,257.3991498913904,257.3991498913904,257.56053922230575,257.56053922230575,257.56053922230575,257.56053922230575,269.96187796785284,269.96187796785284,269.96187796785284,280.64349934674766
36,251.96866225950217,251.96866225950217,251.96866225950217,251.96866225950217,254.20791444083704,254.20791444083704,254.73987150570971,254.73987150570971,254.73987150570971,254.73987150570971,255.22099716631197,255.22099716631197,255.22099716631197,258.84119814501776,255.22099716631197,255.22099716631197,258.84119814501776,258.84119814501776,258.84119814501776,258.84119814501776,258.84119814501776,258.84119814501776,258.84119814501776,258.84119814501776,258.84119814501776,261.9127007475565,261.9127007475565,265.5888564138851,261.9127007475565,278.1829293858893,265.5888564138851,265.5888564138851,266.26933714035755,266.26933714035755,266.26933714035755,266.26933714035755,279.7885646063689,279.7885646063689,279.7885646063689,291.52873557139634
37,260.21570532212087,260.21570532212087,260.21570532212087,260.21570532212087,260.516075410195,260.516075410195,261.7801443874731,261.7801443874731,261.7801443874731,261.7801443874731,261.7801443874731,262.31731062975797,262.3228607488301,265.67039431519675,262.3228607488301,262.3228607488301,265.67039431519675,266.26933714035755,266.26933714035755,266.26933714035755,266.26933714035755,266.26933714035755,266.26933714035755,266.26933714035755,266.26933714035755,269.41362409320396,269.41362409320396,272.49959048537573,270.7174937995065,288.35974904949603,272.49959048537573,272.49959048537573,273.69747613569734,273.69747613569734,273.69747613569734,273.69747613569734,288.35974904949603,288.8593522726914,288.8593522726914,299.90199420574146
38,267.52514315392614,267.52514315392614,267.52514315392614,267.52514315392614,267.52514315392614,267.52514315392614,268.77910036930115,268.77910036930115,268.77910036930115,268.77910036930115,268.77910036930115,268.77910036930115,268.77910036930115,271.6042160500308,268.77910036930115,268.77910036930115,271.6042160500308,271.6042160500308,271.6042160500308,271.6042160500308,271.6042160500308,272.4594529698074,272.4594529698074,272.4594529698074,272.4594529698074,276.93909495970405,276.93909495970405,280.544862682207,276.93909495970405,297.26588808570216,280.544862682207,280.544862682207,280.544862682207,280.544862682207,280.544862682207,280.544862682207,297.7880519369359,299.441937883401,299.441937883401,308.2752528400866
39,274.06159002120006,274.06159002120006,274.74196147944764,274.74196147944764,274.74196147944764,274.74196147944764,274.74196147944764,274.74196147944764,274.74196147944764,274.74196147944764,274.74196147944764,276.4667732880343,277.66215728480165,279.9510113691384,277.66215728480165,278.4634598000077,279.9510113691384,280.40436150128073,282.2418653777214,280.40436150128073,280.40436150128073,280.40436150128073,280.40436150128073,280.5066035480922,280.5066035480922,284.2764225029957,284.2764225029957,288.10444944524767,284.2764225029957,307.2163548243758,288.7617265380186,288.7617265380186,288.7617265380186,288.7617265380186,288.7617265380186,288.7617265380186,307.2163548243758,309.55327150788503,307.75682657753,319.16048906473526
40,281.32430876261554,281.32430876261554,282.1525637686614,282.1525637686614,282.1525637686614,282.1525637686614,282.1525637686614,282.1525637686614,282.1525637686614,282.39887640796655,282.4936809226381,284.15444620676743,284.9196994204787,287.77296488022967,284.9196994204787,284.9196994204787,287.77296488022967,287.77296488022967,290.05579133648547,287.77296488022967,287.77296488022967,287.934742543432,287.934742543432,287.934742543432,287.934742543432,291.37593904094973,291.37593904094973,296.13246240826385,291.37593904094973,317.49266909692136,296.13246240826385,296.13246240826385,297.66332904848116,297.66332904848116,297.66332904848116,297.66332904848116,317.5017761561284,318.886810238178,317.583513216046,330.04572528938394
41,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,288.45654203278457,291.8421191255006,293.9584348891382,294.41940314293106,293.9584348891382,293.9584348891382,294.41940314293106,294.41940314293106,299.44699933857055,294.41940314293106,294.41940314293106,294.41940314293106,294.41940314293106,294.41940314293106,294.41940314293106,299.44699933857055,299.44699933857055,304.5107155949908,299.44699933857055,325.898401910175,304.5107155949908,304.5107155949908,304.5107155949908,304.5107155949908,304.5107155949908,304.5107155949908,325.898401910175,329.77593875685307,325.898401910175,339.25630978716356
42,296.1134569613035,296.1134569613035,296.1134569613035,296.1134569613035,296.1134569613035,296.1134569613035,296.1134569613035,296.1134569613035,296.1134569613035,296.1134569613035,296.208261475975,299.5297920442337,301.19924738474066,301.19924738474066,301.19924738474066,301.19924738474066,301.19924738474066,301.19924738474066,307.21746496296686,301.19924738474066,301.78800652188,302.19453099547417,302.46655372121586,302.46655372121586,302.46655372121586,307.21746496296686,307.21746496296686,312.7275794508024,307.21746496296686,335.725088548691,312.7275794508024,312.7275794508024,312.7275794508024,312.7275794508024,312.7275794508024,312.7275794508024,335.725088548691,341.4428621697192,335.725088548691,349.3042201483777
43,302.2987392582675,302.2987392582675,302.2987392582675,302.2987392582675,303.7703718898224,303.7703718898224,303.7703718898224,303.7703718898224,303.7703718898224,303.7703718898224,304.5562670301801,307.21746496296686,308.48402155523155,308.48402155523155,308.48402155523155,308.48402155523155,308.48402155523155,308.48402155523155,314.9051378817,308.48402155523155,308.48402155523155,308.48402155523155,309.2756811336107,309.2756811336107,309.2756811336107,314.9051378817,314.9051378817,320.944443306614,314.9051378817,344.29627299181817,320.944443306614,320.944443306614,320.944443306614,320.944443306614,320.944443306614,320.944443306614,344.29627299181817,350.77640090001216,345.55177518720706,358.5148046461573
44,309.85852873233466,309.85852873233466,309.85852873233466,309.85852873233466,311.92203440795754,311.92203440795754,311.92203440795754,311.92203440795754,311.92203440795754,312.06536306238456,312.30798647337053,314.31377842641285,315.5858851377497,315.5858851377497,315.5858851377497,315.5858851377497,316.08480854600555,316.08480854600555,322.68774872026785,316.08480854600555,316.08480854600555,316.08480854600555,316.08480854600555,316.08480854600555,316.08480854600555,322.68774872026785,324.9377265246427,327.79182985312366,322.68774872026785,354.57258726436373,327.79182985312366,327.79182985312366,327.79182985312366,327.79182985312366,327.79182985312366,327.79182985312366,355.3784618257231,360.1099396303051,355.3784618257231,369.400040870806
45,313.7123250406175,313.7123250406175,313.7123250406175,313.7123250406175,317.5661213489003,317.5661213489003,317.5661213489003,317.5661213489003,317.5661213489003,317.5661213489003,317.5661213489003,321.41009188985885,322.18666836363417,322.18666836363417,322.18666836363417,322.18666836363417,322.18666836363417,322.18666836363417,330.75880901788867,322.18666836363417,322.2749243754554,322.2749243754554,322.2749243754554,322.2749243754554,322.2749243754554,330.75880901788867,333.42683999174807,334.6392163996333,330.75880901788867,361.11724102395453,334.6392163996333,334.6392163996333,334.6392163996333,334.6392163996333,334.6392163996333,334.6392163996333,361.11724102395453,366.856020222186,365.20514846423913,378.6106253685856
46,320.58486092613305,320.58486092613305,320.58486092613305,320.58486092613305,324.9767236381141,324.9767236381141,324.9767236381141,324.9767236381141,324.9767236381141,325.31784079209075,325.31784079209075,328.50640535330484,328.9736547199544,328.9736547199544,328.9736547199544,328.9736547199544,328.9736547199544,328.9736547199544,337.36240380685115,328.9736547199544,328.9736547199544,329.7030633707952,329.7030633707952,329.7030633707952,329.7030633707952,337.36240380685115,342.8560802554449,342.8560802554449,337.36240380685115,369.338292441991,342.8560802554449,342.8560802554449,342.8560802554449,342.8560802554449,342.8560802554449,342.8560802554449,369.6884254670817,377.5593438600274,373.5200371583681,388.6585357297997
47,329.7671574501288,329.7671574501288,329.7671574501288,330.8936647544064,331.8769880132519,331.8769880132519,331.8769880132519,331.8769880132519,331.8769880132519,331.8769880132519,331.8769880132519,335.60271881675084,336.43148338594494,336.43148338594494,336.43148338594494,336.43148338594494,336.43148338594494,336.43148338594494,343.96599859581363,336.43148338594494,336.51219078319,336.51219078319,336.51219078319,336.51219078319,336.51219078319,343.96599859581363,351.0729441112565,351.0729441112565,343.96599859581363,379.11672835452157,350.5695933847761,350.5695933847761,350.5695933847761,350.5695933847761,350.5695933847761,351.0729441112565,379.11672835452157,386.89288259032037,381.0790268803035,398.70644609101385
48,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,337.8398491233984,342.53334320357357,342.53334320357357,342.53334320357357,342.53334320357357,342.53334320357357,342.53334320357357,342.53334320357357,352.7707916477636,342.53334320357357,343.8027102335449,343.8027102335449,343.8027102335449,343.8027102335449,343.8027102335449,352.7707916477636,359.3197660345736,359.3197660345736,352.7707916477636,388.7079550088974,358.7592999072708,358.7592999072708,359.97454662171907,359.97454662171907,359.97454662171907,359.97454662171907,389.4021496862742,397.78201110899545,391.6616124910131,407.07970472535897
49,344.14801009275635,344.14801009275635,344.14801009275635,344.14801009275635,344.14801009275635,344.14801009275635,345.5915685665888,345.5915685665888,345.5915685665888,345.5915685665888,345.5915685665888,349.62965666701956,349.9928260629947,349.9928260629947,349.9928260629947,349.9928260629947,349.9928260629947,349.9928260629947,362.3093174540427,351.347140717926,349.9928260629947,349.9928260629947,349.9928260629947,356.25324019423465,349.9928260629947,362.3093174540427,366.8219331682287,366.8219331682287,362.3093174540427,397.6140940451035,366.13003577751607,366.13003577751607,366.8219331682287,366.8219331682287,366.8219331682287,366.8219331682287,398.83045257371407,408.6711396276705,400.73240015733563,415.4529633597041
50,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,351.5544296767353,356.0216833730438,356.0216833730438,356.0216833730438,356.0216833730438,356.0216833730438,356.0216833730438,356.0216833730438,370.3803777516635,357.5172907868818,356.0216833730438,357.5172907868818,357.5172907868818,365.6531038770533,357.5172907868818,370.3803777516635,373.6693197147384,373.6693197147384,370.3803777516635,406.52023308130964,373.6693197147384,373.6693197147384,373.6693197147384,373.6693197147384,373.6693197147384,373.6693197147384,409.0472888514646,419.5602681463456,409.0472888514646,424.6635478574837
51,357.8625906460933,357.8625906460933,357.8625906460933,357.8625906460933,357.8625906460933,357.8625906460933,359.30614911992575,359.30614911992575,359.30614911992575,359.30614911992575,359.30614911992575,363.70935629177694,364.17075161545125,364.17075161545125,364.17075161545125,364.17075161545125,364.17075161545125,364.17075161545125,376.983972540626,364.17075161545125,364.17075161545125,364.17075161545125,364.17075161545125,377.2143102691224,364.17075161545125,376.983972540626,381.88618357055,381.88618357055,376.983972540626,414.7412844993461,381.88618357055,381.88618357055,381.88618357055,381.88618357055,381.88618357055,381.88618357055,419.3327101832172,428.89380687663856,418.87397548998064,433.0368064918288
52,364.17075161545125,364.17075161545125,364.17075161545125,364.17075161545125,364.17075161545125,364.17075161545125,366.71675140913953,366.71675140913953,366.71675140913953,367.6011402924879,368.2504407851455,370.2726114330799,370.2726114330799,370.2726114330799,370.2726114330799,370.2726114330799,370.2726114330799,370.2726114330799,385.78876559257594,370.2726114330799,370.3608674449011,370.3608674449011,370.3608674449011,389.66484022981217,370.3608674449011,385.78876559257594,390.78778608101254,390.78778608101254,385.78876559257594,422.9623359173825,390.78778608101254,390.78778608101254,390.78778608101254,390.78778608101254,390.78778608101254,390.78778608101254,427.90389462634437,440.5607302895047,428.7006621284967,443.9220427164775
